1066,Display the mission briefing,Consulter le briefing de la mission,Missionsinfos anzeigen,Visualizza le istruzioni sulla missione,Muestra las instrucciones de la misión,Visa uppdragsbeskrivning,Mostra as instruções da missão,,fe,,!helptext
1067,Display successfully completed assignments for replay,Consulter la liste des missions réussies,Liste der absolvierten Aufgaben zur Wiederholung einblenden,Mostra la lista dei compiti Eseguiti per il replay,Muestra la lista de tareas Pasadas para repetir,Visa de uppdrag du klarat som du kan köra om,Mostra a lista de missões Completadas para replay,,fe,,!helptext
1068,Display profiles of your team members,Consulter le profil personnel des membres de l'équipe,Profile der Team-Mitglieder anzeigen,Visualizza i profili dei membri della tua squadra,Muestra los perfiles de los miembros de tu equipo,Visa teamkompisarnas personprofiler,Mostra os perfis dos membros de sua equipe,,fe,,!helptext
1069,,,,,,,,,fe,,!helptext
1070,Race against other players on the internet,Disputer une course à plusieurs sur Internet,Gegen andere Spieler über Internet antreten,Corri contro altri piloti in Internet,Corre contra otros jugadores en Internet,Kör mot andra spelare via Internet,Corra contra outros jogadores na Internet,,fe,,!helptext
1071,Race against other players across the LAN ,Disputer une course à plusieurs en réseau,Gegen andere Spieler über LAN antreten,Corri contro altri piloti via LAN ,Corre contra otros jugadores en red ,Kör mot andra spelare via LAN ,Corra contra outros jogadores na Rede Local,,fe,,!helptext
1072,Race against one player over your modem,Disputer une course en duel par modem,Gegen einen anderen Spieler über Modem antreten,Corri contro altri piloti via modem,Corre contra un jugador a través de modem,Kör mot en annan spelare via modem,Corra contra um outro jogador via modem,,fe,,!helptext
1073,Race against other players across an IP network,Disputer une course à plusieurs par protocole TCP/IP,Gegen andere Spieler über ein IP-Netzwerk antreten,Corri contro altri piloti attraverso rete IP,Corre contra otros jugadores a través de una red IP,Kör mot andra spelare via IP-nätverk,Corra contra outros jogadores em uma Rede IP,,fe,,!helptext
1074,,,,,,,,,fe,,!helptext
1075,Enter your login account name,Indiquer votre pseudo de compte,Gebe Deinen Login-Namen ein,Inserisci il nome di login,Escribe tu nombre de cuenta,Ange inloggningskonto,Digite o login de sua conta,,fe,,!helptext
1076,Enter your login account password,Indiquer votre mot de passe de compte,Gebe Dein Login-Paßwort ein,Inserisci la password di login,Escribe tu clave de cuenta,Ange lösenord,Digite seu password,,fe,,!helptext
1077,Sign on to the NFS game server,Pointer à l'entrée du serveur NFS,Betrete den Need For Speed-Server,Regitrati sul server NFS,Abre una partida servidor NFS,Anslut till NFS-spelservern,Registre-se no servidor de jogos NFS,,fe,,!helptext
1078,Clear all fields,Vider tous les champs de saisie,Alle Felder löschen,Cancella tutti i campi,Borrar todos los campos,Töm alla fält,Limpa todos os campos,,fe,,!helptext
1079,Quit the game and go to the account creation screen,Fermer le jeu et ouvrir l'écran de création de compte,Verlasse das Spiel und registriere Dich auf dem NFS-Spiel-Server,Esci dal gioco e vai a creazione account,Salir del juego e ir a la pantalla de creación de cuentas,Avsluta spelet och gå till menyn skapa konto,Sai do jogo e vai para a tela de criação de conta,,fe,,!helptext
1080,Quit the account login screen,Fermer l'écran de connexion ,Verlasse den Bildschirm Account-Login,Esci dalla schermata Account Login,Salir de la pantalla de Cuentas,Avsluta och stäng inloggningsmenyn,Sai da tela de Login ,,fe,,!helptext
1081,,,,,,,,,fe,,!helptext
1082,Race on the selected game server,Jouer sur le serveur sélectionné,Auf dem ausgewählten Spiel-Server fahren,Corri sul server di gioco selezionato,Correr en el servidor seleccionado,Kör på vald spelserver,Corra no servidor de jogos selecionado,,fe,,!helptext
1083,,,,,,,,,fe,,!helptext
1084,Create a race for others to join,Organiser une course à laquelle d'autres pourront participer,"Erstelle ein Rennen, dem andere beitreten können",Crea una gara,Crear una carrera para que otros se unan,Skapa ett spel som andra spelare kan ansluta till,Crie uma corrida para outros usuários se conectarem,,fe,,!helptext
1085,Join the highlighted race,Participer à la course sélectionnée,An markiertem Rennen teilnehmen,Partecipa alla gara selezionata,Unirse a la carrera resaltada,Anslut till markerat spel,Conecte-se à corrida selecionada,,fe,,!helptext
1086,,,,,,,,,fe,,!helptext
1087,Specify if car damage affects car performance/appearance,Définir si les dégâts subis par l'auto affectent ses performances/son esthétique,"Bestimme, ob Schäden die Leistung/das Aussehen des Wagens beeinflussen",Specifica se i danni incidono sulla prestazione/apparenza della macchina,Especifica si los daños afectan al rendimiento/apariencia del coche,Ange om bilskador påverkar prestanda/utseende,Especifique se os danos afetam o desempenho/aparência do carro,,fe,,!helptext
1088,Select automatic or manual transmission,Choisir entre boîte automatique et manuelle,Wähle automatische oder manuelle Schaltung,Seleziona trasmissione automatica o manuale,Elige cambio automático o manual,Välj manuell eller automatlåda,Selecione entre transmissão automática ou manual,,fe,,!helptext
1089,Select the car’s color,Choisir la peinture de carrosserie,Farbe des Wagens wählen,Seleziona il colore,Elige el color del coche,Välj bilfärg,Selecione a cor do carro,,fe,,!helptext
1090,Select a car to race,Choisir l'auto à faire courir,Wagen zum Rennen wählen,Seleziona la macchina per correre,Elige un coche para correr,Välj bil,Selecione um carro para correr,,fe,,!helptext
1091,Specify the number of opponents,Définir le nombre de concurrents en course,Anzahl der Gegner bestimmen,Specifica il numero di avversari,Especifica el número de oponentes para la carrera,Ange antalet motståndare,Especifique o número de oponentes,,fe,,!helptext
1092,Select a location to race,Choisir le parcours de la course,Rennort wählen,Seleziona dove correre,Elige una localización para correr,Välj ort,Selecione um local para correr,,fe,,!helptext
1093,Eject the selected player from the race,Exclure de la course le joueur sélectionné,Ausgewählten Spieler aus dem Rennen werfen,Espelli dalla gara il giocatore selezionato,Expulsar al jugador seleccionado de la carrera,Kasta ut vald spelare från spelet,Retire o jogador selecionado da corrida,,fe,,!helptext
1094,Specify the method of data exchange: input (low latency) or positional (higher latency),"Définir la méthode de synchronisation: Entrée pour les hauts débits, Positions pour les bas débits","Methode für Datenaustausch wählen: Datentransfer für langsame Verbindung, Transfer Wageninfo für schnellere Verbindung","Imposta il metodo di scambio dati: Scambio info per bassa latenza, Posizione per alta latenza","Especifica el método de intercambio de datos: Entrada para bajas latencias, Posicional para latencias altas","Ange dataväxlingsmetod: Indata för snabba nätverk, Positionell för långsammare nätverk","Especifique o método de troca de dados: Input para baixa latência, Posicional para alta latência",,fe,,!helptext
1095,,,,,,,,,fe,,!helptext
1096,Select automatic or manual transmission,Choisir entre boîte automatique et manuelle,Wähle automatische oder manuelle Schaltung,Seleziona trasmissione automatica o manuale,Elige cambio automático o manual,Välj manuell eller automatlåda,Selecione entre transmissão automática ou manual,,fe,,!helptext
1097,Select the car’s color,Choisir la peinture de carrosserie,Farbe des Wagens wählen,Seleziona il colore,Elige el color del coche,Välj bilfärg,Selecione a cor do carro,,fe,,!helptext
1098,Select a car to race,Choisir l'auto à faire courir,Wagen zum Rennen wählen,Seleziona la macchina per correre,Elige un coche para correr,Välj bil,Selecione um carro para correr,,fe,,!helptext
1099,Enter race,Prendre le départ,An einem Rennen teilnehmen,Entra in gara,Entrar en carrera,Starta lopp,Entrar na corrida,,fe,,!helptext
1100,,,,,,,,,fe,,!helptext
1101,Create a race for others to join,Organiser une course à laquelle d'autres pourront participer,Ein für andere offenes Rennen erstellen,Crea una gara,Crear una carrera para que otros se unan,Skapa ett spel som andra spelare kan ansluta till,Crie uma corrida para outros usuários se conectarem,,fe,,!helptext
1102,Join the highlighted race,Participer à la course sélectionnée,An markiertem Rennen teilnehmen,Partecipa alla gara selezionata,Unirse a la carrera resaltada,Anslut till markerat spel,Conecte-se à corrida selecionada,,fe,,!helptext
1103,,,,,,,,,fe,,!helptext
1104,Specify if car damage affects car performance/appearance,Définir si les dégâts subis par l'auto affectent ses performances/son esthétique,"Bestimme, ob Schäden die Leistung/das Aussehen des Wagens beeinflussen",Specifica se i danni incidono sulla prestazione/apparenza della macchina,Especifica si los daños del coche afectan al rendimiento/apariencia,Ange om bilskador påverkar prestanda/utseende,Especifica se os danos afetam o desempenho/aparência do carro,,fe,,!helptext
1105,Select automatic or manual transmission,Choisir entre boîte automatique et manuelle,Wähle automatische oder manuelle Schaltung,Seleziona trasmissione automatica o manuale,Elige cambio automático o manual,Välj manuell eller automatlåda,Seleciona transmissão automática ou manual,,fe,,!helptext
1106,Select the car’s color,Choisir la peinture de carrosserie,Farbe des Wagens wählen,Seleziona il colore,Elige el color del coche,Välj bilfärg,Seleciona a cor do carro,,fe,,!helptext
1107,Select a car to race,Choisir l'auto à faire courir,Wagen zum Rennen wählen,Seleziona la macchina per correre,Elige un coche para correr,Välj bil,Seleciona um carro para correr,,fe,,!helptext
1108,Specify the number of opponents,Définir le nombre de concurrents en course,Anzahl der Gegner bestimmen,Specifica il numero di avversari,Especifica el número de oponentes para la carrera,Ange antalet motståndare,Especifica o número de oponentes,,fe,,!helptext
1109,Select a location to race,Choisir le parcours de la course,Rennort wählen,Seleziona dove correre,Elige una localización para correr,Välj ort,Seleciona um local para correr,,fe,,!helptext
1110,Eject the selected player from the race,Exclure de la course le joueur sélectionné,Ausgewählten Spieler aus dem Rennen werfen,Espelli dalla gara il giocatore selezionato,Expulsar al jugador seleccionado de la carrera,Kasta ut vald spelare från spelet,Retira o jogador selecionado da corrida,,fe,,!helptext
1111,"Specify the method of data exchange: Input (low latency) or, Positional (higher latency)","Définir la méthode d'échange des données: Entrée pour les hauts débits, Positions pour les bas débits","Methode für Datenaustausch wählen: Datentransfer für langsame Verbindung, Transfer Wageninfo für schnellere Verbindung","Imposta il metodo di scambio dati: Input per bassa latenza, Positional per alta latenza","Especifica el método de intercambio de datos: Entrada para bajas latencias, Posicional para latencias altas","Ange dataväxlingsmetod: Indata för låga latenser, Positionell för höga latenser","Especifica o método de troca de dados: Input para baixa latência, Positional para alta latência",,fe,,!helptext
1112,,,,,,,,,fe,,!helptext
1113,Select automatic or manual transmission,Choisir entre boîte automatique et manuelle,Wähle automatische oder manuelle Schaltung,Seleziona trasmissione automatica o manuale,Elige cambio automático o manual,Välj manuell eller automatlåda,Seleciona transmissão automática ou manual,,fe,,!helptext
1114,Select the car’s color,Choisir la peinture de carrosserie,Farbe des Wagens wählen,Seleziona il colore,Elige el color del coche,Välj bilfärg,Seleciona a cor do carro,,fe,,!helptext
1115,Select a car to race,Choisir l'auto à faire courir,Wagen zum Rennen wählen,Seleziona la macchina per correre,Elige un coche para correr,Välj bil,Seleciona um carro para correr,,fe,,!helptext
1116,Enter race,Prendre le départ,An einem Rennen teilnehmen,Entra in gara,Entrar en carrera,Starta lopp,Entra na corrida,,fe,,!helptext
1117,,,,,,,,,fe,,!helptext
1118,Create a race for others to join,Organiser une course à laquelle d'autres pourront participer,"Erstelle ein Rennen, dem andere beitreten können",Crea una gara,Crear una carrera para que otros se unan,Skapa ett spel som andra spelare kan ansluta till,Cria uma corrida para outros usuários se conectarem,,fe,,!helptext
1119,Dial the specified number to join a game,Appeler le numéro indiqué pour participer aux courses organisées,"Nummer wählen, um an einem Spiel teilzunehmen",Partecipa alla gara selezionata,Marcar el número especificado para unirse a una partida,Slå angivet nummer och anslut,Disca o número especificado para conectar um jogo,,fe,,!helptext
1120,Specify the phone number of the game you wish to join,Indiquer le n° de téléphone à appeler pour participer aux courses organisées,Telefonnummer des jeweiligen Hosts angeben,Specifica il numero di telefono,Especificar el número de teléfono de la partida a la que te deseas unir,Ange telefonnumret till motståndardatorn,Especifica o número de telefone do jogo que você deseja se conectar,,fe,,!helptext
1121,Select your modem,Choisir votre modem,Modem auswählen,Seleziona il tuo modem,Elige tu módem,Välj modem,Selecione seu modem,,fe,,!helptext
1122,,,,,,,,,fe,,!helptext
1123,Specify if car damage affects car performance/appearance,Définir si les dégâts subis par l'auto affectent ses performances/son esthétique,"Bestimme, ob Schäden die Leistung/das Aussehen des Wagens beeinflussen",Specifica se i danni incidono sulla prestazione/apparenza della macchina,Especifica si los daños del coche afectan al rendimiento/apariencia,Ange om bilskador påverkar prestanda/utseende,Especifica se os danos afetam o desempenho/aparência do carro,,fe,,!helptext
1124,Select automatic or manual transmission,Choisir entre boîte automatique et manuelle,Wähle automatische oder manuelle Schaltung,Seleziona trasmissione automatica o manuale,Elige cambio automático o manual,Välj manuell eller automatlåda,Seleciona transmissão automática ou manual,,fe,,!helptext
1125,Select the car’s color,Choisir la peinture de carrosserie,Farbe des Wagens wählen,Seleziona il colore,Elige el color del coche,Välj bilfärg,Seleciona a cor do carro,,fe,,!helptext
1126,Select a car to race,Choisir l'auto à faire courir,Wagen zum Rennen wählen,Seleziona la macchina per correre,Elige un coche para correr,Välj bil,Seleciona um carro para correr,,fe,,!helptext
1127,Specify the number of opponents,Définir le nombre de concurrents en course,Anzahl der Gegner bestimmen,Specifica il numero di avversari,Especifica el número de oponentes para la carrera,Ange antalet motståndare,Especifica o número de oponentes na competição,,fe,,!helptext
1128,Select a location to race,Choisir le parcours de la course,Rennort wählen,Seleziona dove correre,Elige una localización para correr,Välj ort,Seleciona um local para correr,,fe,,!helptext
1129,Eject the selected player from the race,Exclure de la course le joueur sélectionné,Ausgewählten Spieler aus dem Rennen werfen,Espelli dalla gara il giocatore selezionato,Expulsar al jugador seleccionado de la carrera,Kasta ut vald spelare från spelet,Retira o jogador selecionado da corrida,,fe,,!helptext
1130,"Specify the method of data exchange: Input (low latency) or, Positional (higher latency)","Définir la méthode d'échange des données: Entrée pour les hauts débits, positions pour les bas débits","Methode für Datenaustausch wählen: Datentransfer für langsame Verbindung, Transfer Wageninfo für schnellere Verbindung","Imposta il metodo di scambio dati: Input per bassa latenza, Positional per alta latenza","Especifica el método de intercambio de datos: Entrada para bajas latencias, Posicional para latencias altas","Ange dataväxlingsmetod: Indata för låga latenser, Positionell för höga latenser","Especifica o método de troca de dados: Input para baixa latência, Positional para alta latência",,fe,,!helptext
1131,,,,,,,,,fe,,!helptext
1132,Select automatic or manual transmission,Choisir entre boîte automatique et manuelle,Wähle automatische oder manuelle Schaltung,Seleziona trasmissione automatica o manuale,Elige cambio automático o manual,Välj manuell eller automatlåda,Seleciona transmissão automática ou manual,,fe,,!helptext
1133,Select the car’s color,Choisir la peinture de carrosserie,Farbe des Wagens wählen,Seleziona il colore,Elige el color del coche,Välj bilfärg,Seleciona a cor do carro,,fe,,!helptext
1134,Select a car to race,Choisir l'auto à faire courir,Wagen zum Rennen wählen,Seleziona la macchina per correre,Elige un coche para correr,Välj bil,Seleciona um carro para correr,,fe,,!helptext
1135,Enter race,Prendre le départ,An einem Rennen teilnehmen,Entra in gara,Entrar en carrera,Starta lopp,Entra na corrida,,fe,,!helptext
1136,,,,,,,,,fe,,!helptext
1137,Create a race for others to join,Organiser une course à laquelle d'autres pourront participer,"Erstelle ein Rennen, dem andere beitreten können",Crea una gara,Crear una carrera para que otros se unan,Skapa ett spel som andra spelare kan ansluta till,Cria uma corrida para outros usuários se conectarem,,fe,,!helptext
1138,Connect to the specified IP address to join a game,Se connecter à l'adresse IP indiquée pour participer aux courses organisées,"Verbindung zur angegebenen IP-Adresse herstellen, um an einem Spiel teilzunehmen",Collegati all'indirizzo IP specificato,Conectar a la dirección IP especificada para unirte a una partida,Anslut till dator på angiven IP-adress,Conecta ao endereço de IP especificado para entrar em um jogo,,fe,,!helptext
1139,Specify the IP address of the game you wish to join,Indiquer l'adresse IP à laquelle se connecter pour participer aux courses organisées,IP-Adresse des jeweiligen Hosts angeben,pecifica l'indirizzo IP del gioco al quale vuoi partecipare,Especifica la dirección IP de la partida a la que te desees unir,Ange IP-adressen till datorn som du vill ansluta dig till,Especifica o endereço de IP do jogo que você deseja se conectar,,fe,,!helptext
1140,,,,,,,,,fe,,!helptext
1141,Specify if car damage affects car performance/appearance,Définir si les dégâts subis par l'auto affectent ses performances/son esthétique,"Bestimme, ob Schäden die Leistung/das Aussehen des Wagens beeinflussen",Specifica se i danni incidono sulla prestazione/apparenza della macchina,Especifica si los daños del coche afectan al rendimiento/apariencia,Ange om bilskador påverkar prestanda/utseende,Especifica se os danos afetam o desempenho/aparência do carro,,fe,,!helptext
1142,Select automatic or manual transmission,Choisir entre boîte automatique et manuelle,Wähle automatische oder manuelle Schaltung,Seleziona trasmissione automatica o manuale,Elige cambio automático o manual,Välj manuell eller automatlåda,Seleciona transmissão automática ou manual,,fe,,!helptext
1143,Select the car’s color,Choisir la peinture de carrosserie,Farbe des Wagens wählen,Seleziona il colore,Elige el color del coche,Välj bilfärg,Seleciona a cor do carro,,fe,,!helptext
1144,Select a car to race,Choisir l'auto à faire courir,Wagen zum Rennen wählen,Seleziona la macchina per correre,Elige un coche para correr,Välj bil,Seleciona um carro para correr,,fe,,!helptext
1145,Specify the number of opponents,Définir le nombre de concurrents en course,Anzahl der Gegner bestimmen,Specifica il numero di avversari,Especifica el número de oponentes para la carrera,Ange antalet motståndare,Especifica o número de oponentes na competição,,fe,,!helptext
1146,Select a location to race,Choisir le parcours de la course,Rennort wählen,Seleziona dove correre,Elige una localización para correr,Välj ort,Seleciona um local para correr,,fe,,!helptext
1147,Eject the selected player from the race,Exclure de la course le joueur sélectionné,Ausgewählten Spieler aus dem Rennen werfen,Espelli dalla gara il giocatore selezionato,Expulsar al jugador seleccionado de la carrera,Kasta ut vald spelare från spelet,Retira o jogador selecionado da corrida,,fe,,!helptext
1148,"Specify the method of data exchange: Input (low latency) or, Positional (higher latency)","Définir la méthode d'échange des données: Entrée pour les hauts débits, Positions pour les bas débits","Methode für Datenaustausch wählen: Datentransfer für langsame Verbindung, Transfer Wageninfo für schnellere Verbindung","Imposta il metodo di scambio dati: Input per bassa latenza, Positional per alta latenza","Especifica el método de intercambio de datos: Entrada para bajas latencias, Posicional para latencias altas","Ange dataväxlingsmetod: Indata för låga latenser, Positionell för höga latenser","Especifica o método de troca de dados: Input para baixa latência, Positional para alta latência",,fe,,!helptext
1149,,,,,,,,,fe,,!helptext
1150,Select automatic or manual transmission,Choisir entre boîte automatique et manuelle,Wähle automatische oder manuelle Schaltung,Seleziona trasmissione automatica o manuale,Elige cambio automático o manual,Välj manuell eller automatlåda,Seleciona transmissão automática ou manual,,fe,,!helptext
1151,Select the car’s color,Choisir la peinture de carrosserie,Farbe des Wagens wählen,Seleziona il colore,Elige el color del coche,Välj bilfärg,Seleciona a cor do carro,,fe,,!helptext
1152,Select a car to race,Choisir l'auto à faire courir,Wagen zum Rennen wählen,Seleziona la macchina per correre,Elige un coche para correr,Välj bil,Seleciona um carro para correr,,fe,,!helptext
1153,Enter race,Prendre le départ,An einem Rennen teilnehmen,Entra in gara,Entrar en carrera,Starta lopp,Entra na corrida,,fe,,!helptext
1154,,,,,,,,,fe,,!helptext
1155,Select the opponent difficulty level,Choisir le niveau de pilotage des adversaires,Schwierigkeitsgrad des Gegners wählen,Seleziona il livello di difficoltà dell'avversario,Elige el nivel de dificultad del oponente,Välj skicklighetsnivå på motståndarna,Especifica o nível de dificuldade dos oponentes,,fe,,!helptext
1156,Play a single race,Disputer une course ponctuelle,Einzelrennen spielen,Gioca una gara singola,Jugar una carrera simple,Kör ett enskilt lopp,Jogar uma única corrida,,fe,,!helptext
1157,Race on a circuit track... the loser in each lap gets eliminated,Disputer sur circuit une course dans laquelle le dernier de chaque tour est aussitôt éliminé,"Rennen auf Rundkursen, der Letzte in jeder Runde scheidet aus","Corri su un circuito, l'ultimo di ogni gara viene eliminato","Correr una pista del circuito, el último de cada vuelta será eliminado","Kör på rundbana, sist i mål på varje varv åker ut","Corre em uma pista, onde o último colocado por volta é eliminado",,fe,,!helptext
1158,Race on linear tracks... the loser after each track race gets eliminated,Disputer sur route une course dans laquelle le dernier de chaque tronçon est aussitôt éliminé,"Rennen auf verschiedenen Strecken, der Letzte nach jeder Strecke scheidet aus","Corri su un percorso lineare, l'ultimo di ogni gara viene eliminato","Correr unas pistas lineales, el último de cada pista será eliminado","Kör på banor, sist i mål åker ut","Corre em uma pista linear, onde o último colocado é eliminado",,fe,,!helptext
1159,,,,,,,,,fe,,!helptext
1160,Specify if car damage affects car performance/appearance,Définir si les dégâts subis par l'auto affectent ses performances/son esthétique,"Methode für Datenaustausch wählen: Datentransfer für langsame Verbindung, Transfer Wageninfo für schnellere Verbindung",Specifica se i danni incidono sulla prestazione/apparenza della macchina,Especifica si el daño del coche afecta al rendimiento/apariencia,Ange om bilskador påverkar prestanda/utseende,Especifica se os danos afetam o desempenho/aparência do carro,,fe,,!helptext
1161,Select automatic or manual transmission,Choisir entre boîte automatique et manuelle,Wähle automatische oder manuelle Schaltung,Seleziona trasmissione automatica o manuale,Elige cambio automático o manual,Välj manuell eller automatlåda,Seleciona transmissão automática ou manual,,fe,,!helptext
1162,Select the car’s color,Choisir la peinture de carrosserie,Farbe des Wagens wählen,Seleziona il colore,Elige el color del coche,Välj bilfärg,Seleciona a cor do carro,,fe,,!helptext
1163,Select a car to race,Choisir l'auto à faire courir,Einen Wagen wählen,Seleziona la macchina per correre,Elige un coche para correr,Välj bil,Seleciona um carro para correr,,fe,,!helptext
1164,Select a location to race,Choisir le parcours de la course,Rennort wählen,Scegli dove correre la gara,Elige una localización para correr,Välj ort,Seleciona um local para correr,,fe,,!helptext
1165,Specify opponents’ cars,Choisir les voitures des adversaires,Wagen der Gegner wählen,Scegli le macchine degli avversari,Especifica los coches de los oponentes,Välj motståndarbilar,Especifica os carros dos oponentes,,fe,,!helptext
1166,Specify the number of opponents,Définir le nombre de concurrents en course,Anzahl der Gegner bestimmen,Specifica il numero di avversari,Especifica el número de oponentes para correr,Välj antal motståndare,Especifica o número de oponentes,,fe,,!helptext
1167,"Compare two cars, side by side",Faire une comparaison entre deux voitures,Zwei Wagen vergleichen,Compara due macchine,Compara dos coches cara a cara,Jämför två bilar sida vid sida,Compara dois carros lado a lado,,fe,,!helptext
1168,,,,,,,,,fe,,!helptext
1169,Display historical information on the 356 lineage,Consulter un bref historique des modèles 356,Historische Informationen über die 356er Reihe anzeigen,Visualizza informazioni storiche sulla linea 356,Muestra la información histórica de los estirpe 356,Visa historisk information om 356-modellerna,Mostra histórico da linha 356,,fe,,!helptext
1170,Display historical information on the 911 series,Consulter un bref historique des modèles 911,Historische Informationen über die 911er Reihe anzeigen,Visualizza informazioni storiche sulla serie 911 ,Muestra la información histórica de la serie 911,Visa historisk information om 911-serien,Mostra histórico da série 911,,fe,,!helptext
1171,Display historical information on the Porsche race models,Consulter un bref historique des Porsche de course,Historische Informationen über die Porsche-Rennmodelle anzeigen,Visualizza informazioni storiche sui modelli da corsa della Porsche,Muestra la información histórica de los modelos de pura raza de Porsche,Visa historisk information om Porsches racingbilar,Mostra histórico dos modelos de competição da Porsche,,fe,,!helptext
1172,Display historical information on the 924/944/968 models,Consulter un bref historique des modèles 924/944/968,Historische Informationen über die 924er/944er/968er Modelle anzeigen,Visualizza informazioni storiche sui modelli 924/944/968,Muestra la información histórica de los modelos 924/944/968,Visa historisk information om 924/944/968-modellerna,Mostra histórico dos modelos 924/944/968,,fe,,!helptext
1173,Display historical information on the 914/928/Boxster models,Consulter un bref historique des modèles 914/968/Boxster,Historische Informationen über die 914er/928er/Boxster-Modelle anzeigen,Visualizza informazioni storiche sui modelli 914/928/Boxster,Muestra la información histórica de los modelos 914/928/Boxster,Visa historisk information om 914/928/Boxster-modellerna,Mostra histórico dos modelos 914/928/Boxster,,fe,,!helptext
1174,,,,,,,,,fe,,!helptext
1175,Modify the audio settings,Changer les options audio,Audioeinstellungen ändern,Modifica le impostazioni audio,Modificar las opciones de audio,Ändra ljudinställningarna,Modifica as configurações de áudio,,fe,,!helptext
1176,Modify the controller settings,Changer les options des commandes de jeu,Controller-Einstellungen ändern,Modifica le impostazioni dei controlli,Modificar las opciones de controles,Ändra styrinställningar,Modifica as configurações do controlador,,fe,,!helptext
1177,Modify the camera settings,Changer les options de caméras,Kameraeinstellungen ändern,Modifica le impostazioni della visuale,Modificar las opciones de cámara,Ändra kamerainställningar,Modifica as configurações da câmera,,fe,,!helptext
1178,Modify the graphics settings,Changer les options graphiques,Grafikeinstellungen ändern,Modifica le impostazioni grafiche,Modificar las opciones gráficas,Ändra grafikinställningar,Modifica as configurações dos gráficos,,fe,,!helptext
1179,Modify the display settings,Changer les options d'affichage,Anzeigeeinstellungen ändern,Modifica le impostazioni schermo,Modificar las opciones de vídeo,Ändra visningsinställningar,Modifica as configurações do vídeo,,fe,,!helptext
1180,,,,,,,,,fe,,!helptext
1181,Set game and menu music volume,"Régler le volume de la musique, en course et dans les menus",Lautstärke der Spiel- und Menümusik einstellen,Imposta il volume della musica ,Configura el volumen de la música del juego y los menús,Justera musikvolym,Configura o volume da música no jogo e no menu,,fe,,!helptext
1182,Set sound effects volume,Régler le volume des effets sonores,Lautstärke der Soundeffekte einstellen,Imposta il volume degli effetti sonori,Configura el volumen de efectos de sonido,Justera ljudeffektvolym,Configura o volume de efeitos sonoros,,fe,,!helptext
1183,Set engine sound volume,Régler le volume du moteur,Lautstärke der Motoren einstellen,Imposta il volume del suono motore,Configura el volumen de sonido de los motores,Justera motorljudsvolym,Configura o volume do som do motor,,fe,,!helptext
1184,Set speech announcer volume,Régler le volume des voix,Lautstärke des Sprechers einstellen,Imposta il volume dell'annunciatore,Configura el volumen del locutor,Justera kommentatorsvolym,Configura o volume do locutor,,fe,,!helptext
1185,Set volume for birds chirping and other world sounds,Régler le volume des bruits d'ambiance,Läutstärke des Vogelzwitscherns und anderer Umgebungsgeräusche einstellen,Imposta il volume dell'ambiente,Configura el volumen del trinar de los pájaros y otros tipos,Justera miljöljudvolym (fågelkvitter etc.),Configura o volume para o som dos pássaros e outros sons do meio ambiente,,fe,,!helptext
1186,Specify audio playback quality level,Préciser la qualité de reproduction sonore,Qualität der Soundwiedergabe einstellen,Specifica il livello di qualità dell'audio,Especifica la calidad del nivel de sonido,Ställ in ljudkvalitet,Especifica o nível da qualidade da reprodução do áudio,,fe,,!helptext
1187,,,,,,,,,fe,,!helptext
1188,Create/edit playlist,Créer/modifier la sélection musicale,Abspielliste erstellen/bearbeiten,Crea/edita lista,Crear/editar una lista de canciones,Skapa/redigera spellista,Cria/edita lista de músicas,,fe,,!helptext
1189,View track time elapsed or track time remaining,Afficher la durée écoulée ou restante de la piste,Abgelaufene oder verbleibende Zeit des Titels anzeigen,Mostra tempo trascorso o tempo rimasto,Ver el tiempo de pista trasncurrido o restante,Visa speltid eller återstående tid per låt,Visualiza o tempo decorrido ou restante da faixa,,fe,,!helptext
1190,Specify continuous play or random play,Définir si les titres doivent être lus dans l'ordre ou au hasard,Fortlaufend oder zufällig abspielen,Specifica continuo o casuale,Especifica una reprodución continua o aleatoria,Välj kontinuerlig avspelning eller slumpval,Especifica tocar continuamente ou aleatoriamente,,fe,,!helptext
1191,Select an artist,Choisir un artiste,Interpret wählen,Seleziona un artista,Elige un artista,Välj artist,Seleciona um artista,,fe,,!helptext
1192,Select a song,Choisir un titre,Titel wählen,Seleziona un brano,Elige una canción,Välj låt,Seleciona uma música,,fe,,!helptext
1193,,,,,,,,,fe,,!helptext
1194,Specify how to accelerate,Définir la commande pour accélérer,"Bestimme, wie man beschleunigt",Specifica come accelerare,Especifica cómo acelerar,Välj hur du gasar,Especifica como acelerar,,fe,,!helptext
1195,Specify how to brake,Définir la commande pour freiner,"Bestimme, wie man bremst",Specifica come frenare,Especifica cómo frenar,Välj hur du bromsar,Especifica como brecar,,fe,,!helptext
1196,Specify how to apply the hand brake,Définir la commande pour serrer le frein à main,"Bestimme, wie man die Handbremse benutzt",Specifica come usare il freno a mano,Especifica cómo usar el freno de mano,Välj hur du handbromsar,Especifica como usar o freio de mão,,fe,,!helptext
1197,Specify how to steer left,Définir la commande pour virer à gauche,"Bestimme, wie man nach links lenkt",Specifica come girare a sinistra,Especifica cómo girar a la izquierda,Välj hur du styr vänster,Especifica como virar para esquerda,,fe,,!helptext
